Center Name,Location (District),WhatsApp/Mobile,Source URL
LUMINOUS LANGUAGE HUB,Moulvibazar,+8801581303094,https://www.google.com/maps/place/LUMINOUS+LANGUAGE+HUB/data=!4m7!3m6!1s0x375175429fa94dc1:0x33e2478ac320c0db!8m2!3d24.4896935!4d91.7722854!16s%2Fg%2F11pz30b4c7!19sChIJwU2pn0J1UTcR28Agw4pH4jM?authuser=0&hl=en&rclk=1
English Bazaar,Moulvibazar,+8801712055747,https://www.google.com/maps/place/English+Bazaar/data=!4m7!3m6!1s0x3751752d82f4b595:0x3f3a7bb7dc037025!8m2!3d24.4862921!4d91.7762241!16s%2Fg%2F11pf2hkc9b!19sChIJlbX0gi11UTcRJXAD3Ld7Oj8?authuser=0&hl=en&rclk=1
Jonak's English Tutorial,Moulvibazar,+8801740914433,https://www.google.com/maps/place/Jonak%27s+English+Tutorial/data=!4m7!3m6!1s0x3751751cc96c7ddb:0xde0c9c16d95a1626!8m2!3d24.4921399!4d91.7782902!16s%2Fg%2F11j02c0vms!19sChIJ231syRx1UTcRJhZa2RacDN4?authuser=0&hl=en&rclk=1
Hexa's Moulvibazar Campus 2,Moulvibazar,+8801704198878,https://www.google.com/maps/place/Hexa%27s+Moulvibazar+Campus+2/data=!4m7!3m6!1s0x375175611c97e1a7:0x979792385a4ad175!8m2!3d24.4892444!4d91.7728316!16s%2Fg%2F11l6gdwvcb!19sChIJp-GXHGF1UTcRddFKWjiSl5c?authuser=0&hl=en&rclk=1
Abacus Computer & English Language Academy,Moulvibazar,+8801716969754,https://www.google.com/maps/place/Abacus+Computer+%26+English+Language+Academy/data=!4m7!3m6!1s0x37517497b60eb525:0x9a99294a5748c9e3!8m2!3d24.4886632!4d91.7658269!16s%2Fg%2F11b8tddcf_!19sChIJJbUOtpd0UTcR48lIV0opmZo?authuser=0&hl=en&rclk=1
Point IT - Computer Training Center (পয়েন্ট আইটি),Moulvibazar,+8801887799196,https://www.google.com/maps/place/Point+IT+-+Computer+Training+Center+%28%E0%A6%AA%E0%A7%9F%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F+%E0%A6%86%E0%A6%87%E0%A6%9F%E0%A6%BF%29/data=!4m7!3m6!1s0x375175fe2420b539:0xcb1c1be17cd7af4c!8m2!3d24.4921282!4d91.7744068!16s%2Fg%2F11z1td3z1p!19sChIJObUgJP51UTcRTK_XfOEbHMs?authuser=0&hl=en&rclk=1
IT Station - Moulvibazar (কম্পিউটার ও ফ্রিল্যান্সিং প্রশিক্ষণ কেন্দ্র),Moulvibazar,,https://www.google.com/maps/place/IT+Station+-+Moulvibazar+%28%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%E0%A6%93+%E0%A6%AB%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%B8%E0%A6%BF%E0%A6%82+%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%A3+%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%29/data=!4m7!3m6!1s0x3751750eafe84e7d:0xae051e87a375fd84!8m2!3d24.4909321!4d91.7744141!16s%2Fg%2F11zfsr3nlr!19sChIJfU7orw51UTcRhP11o4ceBa4?authuser=0&hl=en&rclk=1
Nextel Academy - Coaching Centre in Moulvibazar,Moulvibazar,+8801331275379,https://www.google.com/maps/place/Nextel+Academy+-+Coaching+Centre+in+Moulvibazar/data=!4m7!3m6!1s0x3751755ff646a223:0xcfa6191250d36f91!8m2!3d24.4909796!4d91.7771911!16s%2Fg%2F11vj98mpfz!19sChIJI6JG9l91UTcRkW_TUBIZps8?authuser=0&hl=en&rclk=1
Momentum Education,Moulvibazar,,https://www.google.com/maps/place/Momentum+Education/data=!4m7!3m6!1s0x3751753f05cb091f:0xa176d35318e7b7ae!8m2!3d24.4830739!4d91.7806892!16s%2Fg%2F11lgtl86cj!19sChIJHwnLBT91UTcRrrfnGFPTdqE?authuser=0&hl=en&rclk=1
পারফেক্ট কেয়ার কোচিং (পিসিসি) Perfect Care Coaching (PCC),Sirajganj,+8801701030627,https://www.google.com/maps/place/%E0%A6%AA%E0%A6%BE%E0%A6%B0%E0%A6%AB%E0%A7%87%E0%A6%95%E0%A7%8D%E0%A6%9F+%E0%A6%95%E0%A7%87%E0%A7%9F%E0%A6%BE%E0%A6%B0+%E0%A6%95%E0%A7%8B%E0%A6%9A%E0%A6%BF%E0%A6%82+%28%E0%A6%AA%E0%A6%BF%E0%A6%B8%E0%A6%BF%E0%A6%B8%E0%A6%BF%29+Perfect+Care+Coaching+%28PCC%29/data=!4m7!3m6!1s0x39fdeb0e0630c7ef:0x25b86b7e90512a8c!8m2!3d24.4590312!4d89.7046581!16s%2Fg%2F11x8dqmg7w!19sChIJ78cwBg7r_TkRjCpRkH5ruCU?authuser=0&hl=en&rclk=1
Sohel's English Care,Sirajganj,+8801717095888,https://www.google.com/maps/place/Sohel%27s+English+Care/data=!4m7!3m6!1s0x39fdeb713cd3e6d7:0x9695fcb6e379c256!8m2!3d24.4621284!4d89.7086427!16s%2Fg%2F11hdw95b8x!19sChIJ1-bTPHHr_TkRVsJ547b8lZY?authuser=0&hl=en&rclk=1
English Scholar,Sirajganj,+8801758038798,https://www.google.com/maps/place/English+Scholar/data=!4m7!3m6!1s0x39fdebe3d82181bb:0xfb359054e566938e!8m2!3d24.4607469!4d89.7067654!16s%2Fg%2F11x8xl0bs7!19sChIJu4Eh2OPr_TkRjpNm5VSQNfs?authuser=0&hl=en&rclk=1
ব্রাইট শিক্ষা পরিবার,Sirajganj,+8801768505713,https://www.google.com/maps/place/%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%87%E0%A6%9F+%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BE+%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x39fdeb002d48fe91:0xb1f36bddad043165!8m2!3d24.4613311!4d89.7053497!16s%2Fg%2F11w3hwgrpg!19sChIJkf5ILQDr_TkRZTEErd1r87E?authuser=0&hl=en&rclk=1
FOCUS SIRAJGANJ,Sirajganj,+8801750138979,https://www.google.com/maps/place/FOCUS+SIRAJGANJ/data=!4m7!3m6!1s0x39fdeb6fd18a94bd:0x9b6f198f13dac53c!8m2!3d24.4569533!4d89.7060099!16s%2Fg%2F11sgkxlsyr!19sChIJvZSK0W_r_TkRPMXaE48Zb5s?authuser=0&hl=en&rclk=1
"Flueta IELTS center, Sirajganj",Sirajganj,+8801816924337,"https://www.google.com/maps/place/Flueta+IELTS+center,+Sirajganj/data=!4m7!3m6!1s0x39fdeb52c901811b:0x832c9c8c837da170!8m2!3d24.4507624!4d89.7067693!16s%2Fg%2F11l2mg5bx6!19sChIJG4EByVLr_TkRcKF9g4ycLIM?authuser=0&hl=en&rclk=1"
Washim's English Care,Sirajganj,,https://www.google.com/maps/place/Washim%27s+English+Care/data=!4m7!3m6!1s0x39fdeb00512f8c55:0x62602c2dccc06468!8m2!3d24.461324!4d89.7061915!16s%2Fg%2F11y3hm48b8!19sChIJVYwvUQDr_TkRaGTAzC0sYGI?authuser=0&hl=en&rclk=1
Salem's English Private Zone,Sirajganj,+8801717998581,https://www.google.com/maps/place/Salem%27s+English+Private+Zone/data=!4m7!3m6!1s0x39fdc173cde0557d:0x6d099080fe2409e7!8m2!3d24.4440165!4d89.6941625!16s%2Fg%2F11fnwvbhrf!19sChIJfVXgzXPB_TkR5wkk_oCQCW0?authuser=0&hl=en&rclk=1
LIGHTING TOUCH ENGLISH & DIGITAL ACADEMY,Sirajganj,+8801701308714,https://www.google.com/maps/place/LIGHTING+TOUCH+ENGLISH+%26+DIGITAL+ACADEMY/data=!4m7!3m6!1s0x39fdeb9caa80d895:0xa858770a2f5c7d96!8m2!3d24.4617732!4d89.7041654!16s%2Fg%2F11v6x2mj55!19sChIJldiAqpzr_TkRln1cLwp3WKg?authuser=0&hl=en&rclk=1
UCC Sirajganj Branch,Sirajganj,+8801778808091,https://www.google.com/maps/place/UCC+Sirajganj+Branch/data=!4m7!3m6!1s0x39fdc1846f8284cf:0x1ddcabc4e8451c1e!8m2!3d24.4611103!4d89.7064612!16s%2Fg%2F11rpdh_msc!19sChIJz4SCb4TB_TkRHhxF6MSr3B0?authuser=0&hl=en&rclk=1
Education Development Programme -EDP,Sirajganj,+8801761835370,https://www.google.com/maps/place/Education+Development+Programme+-EDP/data=!4m7!3m6!1s0x39fdebdc4799945d:0x9e7ffcb47c395b4a!8m2!3d24.4562328!4d89.7022007!16s%2Fg%2F11pcvpt5gd!19sChIJXZSZR9zr_TkRSls5fLT8f54?authuser=0&hl=en&rclk=1
E-learning and Earning Ltd.,Sirajganj,,https://www.google.com/maps/place/E-learning+and+Earning+Ltd./data=!4m7!3m6!1s0x39fdeb001a70246f:0xbe6df22c420a83c8!8m2!3d24.4522271!4d89.7067061!16s%2Fg%2F11yh3bqqjw!19sChIJbyRwGgDr_TkRyIMKQizybb4?authuser=0&hl=en&rclk=1
Learn English with Tarek Habib,Sirajganj,+8801701308714,https://www.google.com/maps/place/Learn+English+with+Tarek+Habib/data=!4m7!3m6!1s0x39fdc76b61806c49:0x934d5890b81adef6!8m2!3d24.462589!4d89.7048042!16s%2Fg%2F11k9stgs2f!19sChIJSWyAYWvH_TkR9t4auJBYTZM?authuser=0&hl=en&rclk=1
Mind Skills,Sirajganj,,https://www.google.com/maps/place/Mind+Skills/data=!4m7!3m6!1s0x39fdeb00486880e5:0x81f16dd1e0fa8a64!8m2!3d24.4625375!4d89.7047969!16s%2Fg%2F11vzb_0bl6!19sChIJ5YBoSADr_TkRZIr64NFt8YE?authuser=0&hl=en&rclk=1
উদ্ভাস-উন্মেষ,Sirajganj,+8801713236742,https://www.google.com/maps/place/%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%AD%E0%A6%BE%E0%A6%B8-%E0%A6%89%E0%A6%A8%E0%A7%8D%E0%A6%AE%E0%A7%87%E0%A6%B7/data=!4m7!3m6!1s0x39fdeb2f96e77e8d:0xac3c1156fe090e6b!8m2!3d24.4615159!4d89.7071333!16s%2Fg%2F11h1lvws1k!19sChIJjX7nli_r_TkRaw4J_lYRPKw?authuser=0&hl=en&rclk=1
Learn English BD,Sirajganj,+8801760618581,https://www.google.com/maps/place/Learn+English+BD/data=!4m7!3m6!1s0xab976b2ef773681b:0x54e4cca386fae53e!8m2!3d24.4837372!4d89.6939054!16s%2Fg%2F11tn3fvrn3!19sChIJG2hz9y5rl6sRPuX6hqPM5FQ?authuser=0&hl=en&rclk=1
Creative Special School,Sirajganj,+8801958350481,https://www.google.com/maps/place/Creative+Special+School/data=!4m7!3m6!1s0x39fdea70da766c81:0xb25e346524d8246b!8m2!3d24.4618634!4d89.7044137!16s%2Fg%2F11gd_nx7jj!19sChIJgWx22nDq_TkRayTYJGU0XrI?authuser=0&hl=en&rclk=1
Kagoj Bitan,Sirajganj,075162642,https://www.google.com/maps/place/Kagoj+Bitan/data=!4m7!3m6!1s0x39fdea7106b28263:0xbeda02f0ff8dc25c!8m2!3d24.4613032!4d89.7071511!16s%2Fg%2F11b5ph_kkb!19sChIJY4KyBnHq_TkRXMKN__AC2r4?authuser=0&hl=en&rclk=1
Islamia Government College,Sirajganj,+8801707286531,https://www.google.com/maps/place/Islamia+Government+College/data=!4m7!3m6!1s0x39fdea6e55ff9127:0x29f114099aa7b988!8m2!3d24.4609809!4d89.7120615!16s%2Fg%2F11c317g70m!19sChIJJ5H_VW7q_TkRiLmnmgkU8Sk?authuser=0&hl=en&rclk=1
North Bengal Medical College and Hospital,Sirajganj,+8801734744643,https://www.google.com/maps/place/North+Bengal+Medical+College+and+Hospital/data=!4m7!3m6!1s0x39fdea690c9a163f:0x98cfae366a45baf8!8m2!3d24.4603265!4d89.7164244!16s%2Fg%2F1tls17tk!19sChIJPxaaDGnq_TkR-LpFajauz5g?authuser=0&hl=en&rclk=1
Sirajganj Government College,Sirajganj,+8801855568471,https://www.google.com/maps/place/Sirajganj+Government+College/data=!4m7!3m6!1s0x39fdea7017ff6d0f:0x598b28aa6c2d0862!8m2!3d24.4623374!4d89.7087601!16s%2Fg%2F11gt__l8ps!19sChIJD23_F3Dq_TkRYggtbKooi1k?authuser=0&hl=en&rclk=1
Md. Mahmudul Hasan,Sirajganj,+8801747819997,https://www.google.com/maps/place/Md.+Mahmudul+Hasan/data=!4m7!3m6!1s0x39fdc16ba657174f:0x6d5fcbb0e44336b9!8m2!3d24.4663588!4d89.6838725!16s%2Fg%2F11kjpn65dj!19sChIJTxdXpmvB_TkRuTZD5LDLX20?authuser=0&hl=en&rclk=1
"BL Government High school, Sirajganj",Sirajganj,075162109,"https://www.google.com/maps/place/BL+Government+High+school,+Sirajganj/data=!4m7!3m6!1s0x39fdea4287a0ecb7:0x6a9dfa2641195262!8m2!3d24.4611537!4d89.7197179!16s%2Fg%2F11c6zxlhdm!19sChIJt-ygh0Lq_TkRYlIZQSb6nWo?authuser=0&hl=en&rclk=1"
Study of English grammar,Sirajganj,+8801724069319,https://www.google.com/maps/place/Study+of+English+grammar/data=!4m7!3m6!1s0x20fc135bf7034e21:0x9d4d262904385fd9!8m2!3d24.4573442!4d89.6994811!16s%2Fg%2F11v5qp0plm!19sChIJIU4D91sT_CAR2V84BCkmTZ0?authuser=0&hl=en&rclk=1
Unique japanese language center,Sirajganj,+8801751995491,https://www.google.com/maps/place/Unique+japanese+language+center/data=!4m7!3m6!1s0x39fdeb95dd2cc6f9:0x827671dd831e861a!8m2!3d24.452303!4d89.7034733!16s%2Fg%2F11nhc9t9fy!19sChIJ-cYs3ZXr_TkRGoYeg91xdoI?authuser=0&hl=en&rclk=1
Fujisan Japanese & korean Language Center 富士山日本語センター、シラジガンジ,Sirajganj,+8801521237934,https://www.google.com/maps/place/Fujisan+Japanese+%26+korean+Language+Center+%E5%AF%8C%E5%A3%AB%E5%B1%B1%E6%97%A5%E6%9C%AC%E8%AA%9E%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E3%80%81%E3%82%B7%E3%83%A9%E3%82%B8%E3%82%AC%E3%83%B3%E3%82%B8/data=!4m7!3m6!1s0x39fdeb701378d8ff:0x3eecea6bf6f4e188!8m2!3d24.4507375!4d89.70648!16s%2Fg%2F11fs2ls8jh!19sChIJ_9h4E3Dr_TkRiOH09mvq7D4?authuser=0&hl=en&rclk=1
M-Nippon Language Academy - Sirajganj,Sirajganj,+8801746699088,https://www.google.com/maps/place/M-Nippon+Language+Academy+-+Sirajganj/data=!4m7!3m6!1s0x39fdeba210e49027:0xe2455a33eac8eb7f!8m2!3d24.4614812!4d89.7051307!16s%2Fg%2F11nr1lh2zt!19sChIJJ5DkEKLr_TkRf-vI6jNaReI?authuser=0&hl=en&rclk=1
ফুজিসান কোরিয়ান ল্যাংগুয়েজ সেন্টার,Sirajganj,+8801816924337,https://www.google.com/maps/place/%E0%A6%AB%E0%A7%81%E0%A6%9C%E0%A6%BF%E0%A6%B8%E0%A6%BE%E0%A6%A8+%E0%A6%95%E0%A7%8B%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%A8+%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%82%E0%A6%97%E0%A7%81%E0%A7%9F%E0%A7%87%E0%A6%9C+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x39fdc10066ad5d7f:0xa162ccb7d4c3eef3!8m2!3d24.4837372!4d89.6939054!16s%2Fg%2F11y47001bh!19sChIJf12tZgDB_TkR8-7D1LfMYqE?authuser=0&hl=en&rclk=1
Oracle BCS Sirajganj Branch,Sirajganj,+8801778808091,https://www.google.com/maps/place/Oracle+BCS+Sirajganj+Branch/data=!4m7!3m6!1s0x39fdebe6d4edbfdf:0x2c040e843a4d310!8m2!3d24.4611396!4d89.7064106!16s%2Fg%2F11ptyj_5l0!19sChIJ37_t1Obr_TkRENOkQ-hAwAI?authuser=0&hl=en&rclk=1
GoGlobal Consult - Study Abroad & IELTS Center Satkhira,Satkhira,+8801936234523,https://www.google.com/maps/place/GoGlobal+Consult+-+Study+Abroad+%26+IELTS+Center+Satkhira/data=!4m7!3m6!1s0x39ff5f174986bddb:0x3461a1d759d3dedd!8m2!3d22.7112643!4d89.0836421!16s%2Fg%2F11yl7l6qsx!19sChIJ272GSRdf_zkR3d7TWdehYTQ?authuser=0&hl=en&rclk=1
বেসিক কোচিং সেন্টার,Satkhira,+8801761733536,https://www.google.com/maps/place/%E0%A6%AC%E0%A7%87%E0%A6%B8%E0%A6%BF%E0%A6%95+%E0%A6%95%E0%A7%8B%E0%A6%9A%E0%A6%BF%E0%A6%82+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x39ff5d101d1fb761:0x257b27489c9b108f!8m2!3d22.7229889!4d89.0768953!16s%2Fg%2F11k9jpqfy6!19sChIJYbcfHRBd_zkRjxCbnEgneyU?authuser=0&hl=en&rclk=1
Satkhira Coaching Centre,Satkhira,+8801716405855,https://www.google.com/maps/place/Satkhira+Coaching+Centre/data=!4m7!3m6!1s0x39ff5d4691557c31:0x818e34d38a6edad1!8m2!3d22.7315323!4d89.0628496!16s%2Fg%2F11qqj6wq2k!19sChIJMXxVkUZd_zkR0dpuitM0joE?authuser=0&hl=en&rclk=1
DIGITAL KOREAN LANGUAGE CENTER SATKHIRA,Satkhira,+8801922973456,https://www.google.com/maps/place/DIGITAL+KOREAN+LANGUAGE+CENTER+SATKHIRA/data=!4m7!3m6!1s0x39ff5d0c0a205c2b:0x4fa1b7536c6c40f8!8m2!3d22.727196!4d89.0753918!16s%2Fg%2F11vbwvpvpg!19sChIJK1wgCgxd_zkR-EBsbFO3oU8?authuser=0&hl=en&rclk=1
Satkhira Japanese Language Center,Satkhira,+8801922973456,https://www.google.com/maps/place/Satkhira+Japanese+Language+Center/data=!4m7!3m6!1s0x39ff5d1848fe4c3f:0x72ce392e530fc2f9!8m2!3d22.7216954!4d89.0682055!16s%2Fg%2F11zcmldl1l!19sChIJP0z-SBhd_zkR-cIPUy45znI?authuser=0&hl=en&rclk=1
Ash-Sham Academy,Satkhira,+8801828285541,https://www.google.com/maps/place/Ash-Sham+Academy/data=!4m7!3m6!1s0x39ff5fdb606a7733:0xd8ed0b26df3db0d3!8m2!3d22.6925714!4d89.0930759!16s%2Fg%2F11zcnlk9g5!19sChIJM3dqYNtf_zkR07A93yYL7dg?authuser=0&hl=en&rclk=1
English Village,Satkhira,,https://www.google.com/maps/place/English+Village/data=!4m7!3m6!1s0x39ff5f0faa57a21f:0x99fd53a572daa2f3!8m2!3d22.7095885!4d89.0842074!16s%2Fg%2F11vc5bbcfd!19sChIJH6JXqg9f_zkR86LacqVT_Zk?authuser=0&hl=en&rclk=1
Five Roads Intersection,Jamalpur,,https://www.google.com/maps/place/Five+Roads+Intersection/data=!4m7!3m6!1s0x39fd7f00399c4163:0xb32093fe9d00da71!8m2!3d24.925933!4d89.938685!16s%2Fg%2F11y3w7n_09!19sChIJY0GcOQB__TkRcdoAnf6TILM?authuser=0&hl=en&rclk=1
"KITES | IELTS, PTE, English Speaking, Study Visa consultant in Jamalpur, Ludhiana",Jamalpur,+919855596967,"https://www.google.com/maps/place/KITES+%7C+IELTS,+PTE,+English+Speaking,+Study+Visa+consultant+in+Jamalpur,+Ludhiana/data=!4m7!3m6!1s0x391a9d269e4f7e39:0x1cd60fd9cbcd09b0!8m2!3d30.9054654!4d75.8946187!16s%2Fg%2F11b6hxw5nl!19sChIJOX5PniadGjkRsAnNy9kP1hw?authuser=0&hl=en&rclk=1"
Easy IELTS,Jamalpur,+8801624535436,https://www.google.com/maps/place/Easy+IELTS/data=!4m7!3m6!1s0xab1ab40a54343223:0x132c211f381c9242!8m2!3d23.506657!4d90.3443647!16s%2Fg%2F11xp34s_0j!19sChIJIzI0VAq0GqsRQpIcOB8hLBM?authuser=0&hl=en&rclk=1
Gagan'z ESPD Institute,Jamalpur,+919872441713,https://www.google.com/maps/place/Gagan%27z+ESPD+Institute/data=!4m7!3m6!1s0x391a9cd6aa1822ed:0x3a7ad1bf35a295cd!8m2!3d30.9020938!4d75.9057237!16s%2Fg%2F11btn160j5!19sChIJ7SIYqtacGjkRzZWiNb_Rejo?authuser=0&hl=en&rclk=1
Jamalpur Japanese Language Institute,Jamalpur,+8801740755150,https://www.google.com/maps/place/Jamalpur+Japanese+Language+Institute/data=!4m7!3m6!1s0x2fd50b00649eb423:0x73a400a9f40a5ca5!8m2!3d24.9267995!4d89.9378422!16s%2Fg%2F11n3pxk1qq!19sChIJI7SeZAAL1S8RpVwK9KkApHM?authuser=0&hl=en&rclk=1
জামালপুর কোরিয়ান ল্যাংগুয়েজ সেন্টার,Jamalpur,+8801716747271,https://www.google.com/maps/place/%E0%A6%9C%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A6%AA%E0%A7%81%E0%A6%B0+%E0%A6%95%E0%A7%8B%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%A8+%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%82%E0%A6%97%E0%A7%81%E0%A7%9F%E0%A7%87%E0%A6%9C+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x39fd7f1eb169a191:0x5400743179f9b144!8m2!3d24.9240874!4d89.9559803!16s%2Fg%2F11t4_bttbw!19sChIJkaFpsR5__TkRRLH5eTF0AFQ?authuser=0&hl=en&rclk=1
Razib Method of Spoken English,Jamalpur,+8801986104687,https://www.google.com/maps/place/Razib+Method+of+Spoken+English/data=!4m7!3m6!1s0x39fd7f69b2218595:0x94f2d24af75c79cb!8m2!3d24.9250641!4d89.9465873!16s%2Fg%2F11f31p8_87!19sChIJlYUhsml__TkRy3lc90rS8pQ?authuser=0&hl=en&rclk=1
Bee Computer & Spoken English Learning Center,Jamalpur,+8801836874656,https://www.google.com/maps/place/Bee+Computer+%26+Spoken+English+Learning+Center/data=!4m7!3m6!1s0x39fd7f8ba2a890b1:0xc84f03f2c50ec31b!8m2!3d24.9190744!4d89.9553003!16s%2Fg%2F11h7bcm8h6!19sChIJsZCooot__TkRG8MOxfIDT8g?authuser=0&hl=en&rclk=1
Fujisan Japanese Language School Jamalpur,Jamalpur,+8801622262028,https://www.google.com/maps/place/Fujisan+Japanese+Language+School+Jamalpur/data=!4m7!3m6!1s0x39fd7f0039acb205:0x9a5456e75ec5def1!8m2!3d24.9227228!4d89.9572233!16s%2Fg%2F11vysd28my!19sChIJBbKsOQB__TkR8d7FXudWVJo?authuser=0&hl=en&rclk=1
Shizuka Japanese Language Institute,Jamalpur,+8801338454828,https://www.google.com/maps/place/Shizuka+Japanese+Language+Institute/data=!4m7!3m6!1s0x39fd7f222cda861b:0xaac7df4df0dbe2da!8m2!3d24.9270097!4d89.948042!16s%2Fg%2F11nhhvrkzl!19sChIJG4baLCJ__TkR2uLb8E3fx6o?authuser=0&hl=en&rclk=1
"English Express, Jamalpur",Jamalpur,+8801791359536,"https://www.google.com/maps/place/English+Express,+Jamalpur/data=!4m7!3m6!1s0x39fd7f5f53dc7189:0xf934f78738cfd317!8m2!3d24.9303899!4d89.9422249!16s%2Fg%2F11yz172tj5!19sChIJiXHcU19__TkRF9PPOIf3NPk?authuser=0&hl=en&rclk=1"
Nandina Korean Language Center,Jamalpur,+8801967245134,https://www.google.com/maps/place/Nandina+Korean+Language+Center/data=!4m7!3m6!1s0x39fd7fa5c7bdcfcb:0xa5698f1913a34b41!8m2!3d24.9074436!4d89.9501698!16s%2Fg%2F11t6tzr9tf!19sChIJy8-9x6V__TkRQUujExmPaaU?authuser=0&hl=en&rclk=1
Connect Japan Language & Cultural Center,Jamalpur,+8801995636422,https://www.google.com/maps/place/Connect+Japan+Language+%26+Cultural+Center/data=!4m7!3m6!1s0x48aae795381eb87d:0x16ae1da926208e2f!8m2!3d24.9269825!4d89.9478771!16s%2Fg%2F11y_p0kkm_!19sChIJfbgeOJXnqkgRL44gJqkdrhY?authuser=0&hl=en&rclk=1
"London English Version School,Jamalpur",Jamalpur,+8801835313745,"https://www.google.com/maps/place/London+English+Version+School,Jamalpur/data=!4m7!3m6!1s0x39fd7f65887ab72d:0xd44e5d0012966b0!8m2!3d24.9264614!4d89.9385477!16s%2Fg%2F11lcb0j1vb!19sChIJLbd6iGV__TkRsGYpAdDlRA0?authuser=0&hl=en&rclk=1"
Notun-Kuri coaching centre,Jamalpur,+8801745469632,https://www.google.com/maps/place/Notun-Kuri+coaching+centre/data=!4m7!3m6!1s0x39fd7f3ff8e2a4a1:0x7a538693da9654e6!8m2!3d24.9281269!4d89.9436082!16s%2Fg%2F11dx8pwxlm!19sChIJoaTi-D9__TkR5lSW2pOGU3o?authuser=0&hl=en&rclk=1
Samurai Japanese Language Academy Jamalpur,Jamalpur,+8801951586550,https://www.google.com/maps/place/Samurai+Japanese+Language+Academy+Jamalpur/data=!4m4!3m3!1s0xa4779413ddb7745:0x531b0c8bb4bcf9bc!16s%2Fg%2F11yvh09xkm!19sChIJRXfbPUF5RwoRvPm8tIsMG1M?authuser=0&hl=en&rclk=1
Shizuka Japanese language Institute,Jamalpur,+8801338454828,https://www.google.com/maps/place/Shizuka+Japanese+language+Institute/data=!4m4!3m3!1s0x62bef4250395266b:0x52d554b8fb7e6fd8!16s%2Fg%2F11yzwzf2gq!19sChIJayaVAyX0vmIR2G9--7hU1VI?authuser=0&hl=en&rclk=1
নাগড়া কোচিং সেন্টার Nagra Coaching Center,Netrokona,+8801716081457,https://www.google.com/maps/place/%E0%A6%A8%E0%A6%BE%E0%A6%97%E0%A7%9C%E0%A6%BE+%E0%A6%95%E0%A7%87%E0%A6%BE%E0%A6%9A%E0%A6%BF%E0%A6%82+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0+Nagra+Coaching+Center/data=!4m7!3m6!1s0x3756fd24d637c015:0xf21e493682f6d84c!8m2!3d24.882707!4d90.7306109!16s%2Fg%2F11hds_8_kb!19sChIJFcA31iT9VjcRTNj2gjZJHvI?authuser=0&hl=en&rclk=1
নেত্র আইটি সেন্টার,Netrokona,+8801855688080,https://www.google.com/maps/place/%E0%A6%A8%E0%A7%87%E0%A6%A4%E0%A7%8D%E0%A6%B0+%E0%A6%86%E0%A6%87%E0%A6%9F%E0%A6%BF+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3756fda844542f5d:0x2629333fd72db7f9!8m2!3d24.8790348!4d90.7283451!16s%2Fg%2F11qc05g8gb!19sChIJXS9URKj9VjcR-bct1z8zKSY?authuser=0&hl=en&rclk=1
Netrokona City College,Netrokona,,https://www.google.com/maps/place/Netrokona+City+College/data=!4m7!3m6!1s0x3756fd001f7d6fbf:0x3819038a824fd3b7!8m2!3d24.8780087!4d90.7307253!16s%2Fg%2F11y3vf3s4g!19sChIJv299HwD9VjcRt9NPgooDGTg?authuser=0&hl=en&rclk=1
